Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model B for
R_V=5.5 galactic dust with C/H = b_C = 30.e-6 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

Calculated by B.T. Draine, Princeton University

Thu Oct  3 23:05:09 EDT 2002
 
References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron)
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
C_ext/H = extinction cross section per H nucleon (cm^2/H)
K_abs   = absorption cross section per mass of dust (cm^2/gram)

 1.798E-26 = M_dust per H nucleon (gram/H) for this dust model
 1.300E+02 = M_gas/M_dust for this dust model

 lambda   albedo    g     C_ext/H    K_abs
(micron)                  (cm^2/H)  (cm^2/g)
--------- ------  ------ --------- ---------
8.270E+01 0.0498 -0.1915 1.508E-24 7.969E+01
8.318E+01 0.0492 -0.1920 1.493E-24 7.894E+01
8.366E+01 0.0486 -0.1924 1.478E-24 7.821E+01
8.414E+01 0.0480 -0.1929 1.463E-24 7.748E+01
8.463E+01 0.0474 -0.1933 1.449E-24 7.675E+01
8.511E+01 0.0468 -0.1937 1.434E-24 7.603E+01
8.561E+01 0.0462 -0.1941 1.420E-24 7.532E+01
8.610E+01 0.0457 -0.1945 1.406E-24 7.461E+01
8.660E+01 0.0451 -0.1948 1.392E-24 7.391E+01
8.710E+01 0.0446 -0.1952 1.378E-24 7.321E+01
8.760E+01 0.0440 -0.1955 1.364E-24 7.252E+01
8.810E+01 0.0435 -0.1959 1.350E-24 7.183E+01
8.861E+01 0.0429 -0.1962 1.337E-24 7.115E+01
8.913E+01 0.0424 -0.1965 1.323E-24 7.047E+01
8.964E+01 0.0419 -0.1968 1.310E-24 6.980E+01
9.016E+01 0.0413 -0.1971 1.297E-24 6.914E+01
9.068E+01 0.0408 -0.1974 1.284E-24 6.848E+01
9.120E+01 0.0403 -0.1977 1.271E-24 6.783E+01
9.173E+01 0.0398 -0.1980 1.258E-24 6.719E+01
9.226E+01 0.0393 -0.1983 1.246E-24 6.655E+01
9.279E+01 0.0388 -0.1986 1.233E-24 6.591E+01
9.333E+01 0.0383 -0.1988 1.221E-24 6.528E+01
9.386E+01 0.0378 -0.1991 1.209E-24 6.466E+01
9.441E+01 0.0373 -0.1993 1.196E-24 6.405E+01
9.495E+01 0.0369 -0.1995 1.185E-24 6.344E+01
9.550E+01 0.0364 -0.1997 1.173E-24 6.284E+01
9.605E+01 0.0359 -0.1999 1.161E-24 6.225E+01
9.661E+01 0.0354 -0.2001 1.150E-24 6.166E+01
9.716E+01 0.0350 -0.2003 1.138E-24 6.108E+01
9.772E+01 0.0345 -0.2005 1.127E-24 6.051E+01
9.829E+01 0.0341 -0.2006 1.116E-24 5.994E+01
9.886E+01 0.0336 -0.2008 1.105E-24 5.938E+01
9.943E+01 0.0332 -0.2009 1.094E-24 5.882E+01
1.000E+02 0.0328 -0.2010 1.083E-24 5.827E+01
1.006E+02 0.0323 -0.2011 1.073E-24 5.772E+01
1.012E+02 0.0319 -0.2011 1.062E-24 5.718E+01
1.017E+02 0.0315 -0.2011 1.052E-24 5.663E+01
1.023E+02 0.0311 -0.2011 1.041E-24 5.610E+01
1.029E+02 0.0307 -0.2010 1.031E-24 5.556E+01
1.035E+02 0.0303 -0.2009 1.020E-24 5.503E+01
1.041E+02 0.0299 -0.2008 1.010E-24 5.450E+01
1.047E+02 0.0295 -0.2006 1.000E-24 5.397E+01
1.053E+02 0.0291 -0.2004 9.899E-25 5.344E+01
1.059E+02 0.0287 -0.2002 9.797E-25 5.292E+01
1.065E+02 0.0284 -0.1999 9.696E-25 5.239E+01
1.072E+02 0.0280 -0.1995 9.596E-25 5.186E+01
1.078E+02 0.0277 -0.1991 9.495E-25 5.134E+01
1.084E+02 0.0273 -0.1987 9.394E-25 5.081E+01
1.090E+02 0.0270 -0.1982 9.294E-25 5.029E+01
1.096E+02 0.0266 -0.1976 9.193E-25 4.976E+01
1.103E+02 0.0263 -0.1970 9.093E-25 4.923E+01
1.109E+02 0.0260 -0.1963 8.992E-25 4.870E+01
1.116E+02 0.0257 -0.1956 8.891E-25 4.817E+01
1.122E+02 0.0254 -0.1947 8.790E-25 4.764E+01
1.128E+02 0.0251 -0.1938 8.689E-25 4.710E+01
1.135E+02 0.0248 -0.1928 8.586E-25 4.656E+01
1.142E+02 0.0245 -0.1917 8.483E-25 4.602E+01
1.148E+02 0.0242 -0.1904 8.380E-25 4.547E+01
1.155E+02 0.0240 -0.1891 8.276E-25 4.492E+01
1.161E+02 0.0237 -0.1877 8.171E-25 4.436E+01
1.168E+02 0.0235 -0.1861 8.066E-25 4.380E+01
1.175E+02 0.0232 -0.1843 7.959E-25 4.323E+01
1.182E+02 0.0230 -0.1825 7.852E-25 4.266E+01
1.189E+02 0.0228 -0.1804 7.744E-25 4.208E+01
1.195E+02 0.0225 -0.1782 7.636E-25 4.150E+01
1.202E+02 0.0223 -0.1758 7.526E-25 4.092E+01
1.209E+02 0.0221 -0.1732 7.415E-25 4.032E+01
1.216E+02 0.0219 -0.1704 7.302E-25 3.972E+01
1.223E+02 0.0218 -0.1673 7.188E-25 3.910E+01
1.230E+02 0.0216 -0.1640 7.073E-25 3.848E+01
1.237E+02 0.0214 -0.1604 6.955E-25 3.785E+01
1.245E+02 0.0212 -0.1564 6.835E-25 3.720E+01
1.252E+02 0.0211 -0.1520 6.712E-25 3.654E+01
1.259E+02 0.0210 -0.1473 6.587E-25 3.586E+01
1.266E+02 0.0208 -0.1422 6.461E-25 3.518E+01
1.274E+02 0.0207 -0.1367 6.333E-25 3.449E+01
1.281E+02 0.0206 -0.1308 6.203E-25 3.379E+01
1.288E+02 0.0205 -0.1246 6.073E-25 3.308E+01
1.296E+02 0.0204 -0.1181 5.941E-25 3.237E+01
1.303E+02 0.0202 -0.1115 5.810E-25 3.165E+01
1.311E+02 0.0201 -0.1048 5.679E-25 3.095E+01
1.318E+02 0.0200 -0.0985 5.551E-25 3.025E+01
1.326E+02 0.0199 -0.0927 5.425E-25 2.957E+01
1.334E+02 0.0198 -0.0878 5.302E-25 2.890E+01
1.341E+02 0.0198 -0.0841 5.183E-25 2.825E+01
1.349E+02 0.0197 -0.0817 5.066E-25 2.761E+01
1.357E+02 0.0197 -0.0810 4.949E-25 2.698E+01
1.365E+02 0.0198 -0.0816 4.832E-25 2.634E+01
1.372E+02 0.0198 -0.0834 4.712E-25 2.569E+01
1.380E+02 0.0199 -0.0860 4.591E-25 2.502E+01
1.388E+02 0.0201 -0.0893 4.469E-25 2.435E+01
1.396E+02 0.0202 -0.0928 4.349E-25 2.370E+01
1.404E+02 0.0202 -0.0965 4.233E-25 2.306E+01
1.413E+02 0.0203 -0.1003 4.122E-25 2.246E+01
1.421E+02 0.0204 -0.1040 4.018E-25 2.189E+01
1.429E+02 0.0204 -0.1076 3.921E-25 2.136E+01
1.437E+02 0.0203 -0.1110 3.830E-25 2.087E+01
1.445E+02 0.0203 -0.1143 3.746E-25 2.041E+01
1.454E+02 0.0202 -0.1174 3.667E-25 1.998E+01
1.462E+02 0.0202 -0.1204 3.593E-25 1.958E+01
1.471E+02 0.0201 -0.1232 3.524E-25 1.920E+01
1.479E+02 0.0200 -0.1258 3.459E-25 1.885E+01
1.488E+02 0.0198 -0.1283 3.397E-25 1.852E+01
1.496E+02 0.0197 -0.1307 3.338E-25 1.820E+01
1.505E+02 0.0196 -0.1330 3.282E-25 1.790E+01
1.514E+02 0.0194 -0.1351 3.229E-25 1.761E+01
1.522E+02 0.0193 -0.1372 3.178E-25 1.733E+01
1.531E+02 0.0191 -0.1391 3.128E-25 1.706E+01
1.540E+02 0.0189 -0.1409 3.080E-25 1.681E+01
1.549E+02 0.0188 -0.1427 3.034E-25 1.656E+01
1.558E+02 0.0186 -0.1444 2.990E-25 1.632E+01
1.567E+02 0.0184 -0.1460 2.946E-25 1.608E+01
1.576E+02 0.0183 -0.1475 2.904E-25 1.586E+01
1.585E+02 0.0181 -0.1490 2.863E-25 1.564E+01
1.594E+02 0.0179 -0.1504 2.824E-25 1.542E+01
1.603E+02 0.0177 -0.1517 2.785E-25 1.521E+01
1.613E+02 0.0176 -0.1530 2.747E-25 1.501E+01
1.622E+02 0.0174 -0.1543 2.710E-25 1.481E+01
1.631E+02 0.0172 -0.1555 2.673E-25 1.461E+01
1.641E+02 0.0170 -0.1566 2.638E-25 1.442E+01
1.650E+02 0.0169 -0.1577 2.603E-25 1.423E+01
1.660E+02 0.0167 -0.1588 2.569E-25 1.405E+01
1.669E+02 0.0165 -0.1598 2.536E-25 1.387E+01
1.679E+02 0.0163 -0.1608 2.503E-25 1.369E+01
1.688E+02 0.0162 -0.1618 2.471E-25 1.352E+01
1.698E+02 0.0160 -0.1627 2.439E-25 1.335E+01
1.708E+02 0.0158 -0.1636 2.408E-25 1.318E+01
1.718E+02 0.0157 -0.1645 2.378E-25 1.302E+01
1.728E+02 0.0155 -0.1654 2.348E-25 1.285E+01
1.738E+02 0.0153 -0.1662 2.318E-25 1.269E+01
1.748E+02 0.0152 -0.1670 2.289E-25 1.254E+01
1.758E+02 0.0150 -0.1678 2.261E-25 1.238E+01
1.768E+02 0.0148 -0.1685 2.233E-25 1.223E+01
1.778E+02 0.0147 -0.1693 2.205E-25 1.208E+01
1.789E+02 0.0145 -0.1700 2.178E-25 1.194E+01
1.799E+02 0.0143 -0.1707 2.151E-25 1.179E+01
1.809E+02 0.0142 -0.1713 2.125E-25 1.165E+01
1.820E+02 0.0140 -0.1720 2.099E-25 1.151E+01
1.830E+02 0.0139 -0.1726 2.073E-25 1.137E+01
1.841E+02 0.0137 -0.1732 2.048E-25 1.123E+01
1.851E+02 0.0136 -0.1739 2.023E-25 1.110E+01
1.862E+02 0.0134 -0.1744 1.999E-25 1.096E+01
1.873E+02 0.0133 -0.1750 1.974E-25 1.083E+01
1.884E+02 0.0131 -0.1756 1.951E-25 1.070E+01
1.895E+02 0.0130 -0.1761 1.927E-25 1.058E+01
1.905E+02 0.0128 -0.1767 1.904E-25 1.045E+01
1.916E+02 0.0127 -0.1772 1.881E-25 1.033E+01
1.928E+02 0.0125 -0.1777 1.858E-25 1.021E+01
1.939E+02 0.0124 -0.1782 1.836E-25 1.008E+01
1.950E+02 0.0123 -0.1787 1.814E-25 9.965E+00
1.961E+02 0.0121 -0.1792 1.793E-25 9.848E+00
1.972E+02 0.0120 -0.1796 1.771E-25 9.732E+00
1.984E+02 0.0118 -0.1801 1.750E-25 9.617E+00
1.995E+02 0.0117 -0.1805 1.729E-25 9.505E+00
2.007E+02 0.0116 -0.1810 1.709E-25 9.393E+00
2.018E+02 0.0114 -0.1814 1.689E-25 9.283E+00
2.030E+02 0.0113 -0.1818 1.669E-25 9.174E+00
2.042E+02 0.0112 -0.1822 1.649E-25 9.066E+00
2.054E+02 0.0111 -0.1826 1.629E-25 8.960E+00
2.065E+02 0.0109 -0.1830 1.610E-25 8.856E+00
2.077E+02 0.0108 -0.1834 1.591E-25 8.752E+00
2.089E+02 0.0107 -0.1838 1.572E-25 8.650E+00
2.101E+02 0.0106 -0.1841 1.554E-25 8.549E+00
2.113E+02 0.0104 -0.1845 1.536E-25 8.450E+00
2.126E+02 0.0103 -0.1848 1.517E-25 8.351E+00
2.138E+02 0.0102 -0.1852 1.500E-25 8.254E+00
2.150E+02 0.0101 -0.1855 1.482E-25 8.158E+00
2.163E+02 0.0100 -0.1859 1.465E-25 8.064E+00
2.175E+02 0.0099 -0.1862 1.448E-25 7.970E+00
2.188E+02 0.0097 -0.1865 1.431E-25 7.878E+00
2.200E+02 0.0096 -0.1868 1.414E-25 7.786E+00
2.213E+02 0.0095 -0.1872 1.397E-25 7.696E+00
2.226E+02 0.0094 -0.1875 1.381E-25 7.607E+00
2.239E+02 0.0093 -0.1878 1.365E-25 7.519E+00
2.252E+02 0.0092 -0.1880 1.349E-25 7.432E+00
2.265E+02 0.0091 -0.1883 1.333E-25 7.347E+00
2.278E+02 0.0090 -0.1886 1.318E-25 7.263E+00
2.291E+02 0.0089 -0.1889 1.303E-25 7.179E+00
2.304E+02 0.0088 -0.1892 1.288E-25 7.097E+00
2.317E+02 0.0087 -0.1894 1.273E-25 7.016E+00
2.331E+02 0.0086 -0.1897 1.258E-25 6.935E+00
2.344E+02 0.0085 -0.1900 1.243E-25 6.856E+00
2.358E+02 0.0084 -0.1902 1.229E-25 6.778E+00
2.371E+02 0.0083 -0.1905 1.215E-25 6.700E+00
2.385E+02 0.0082 -0.1907 1.201E-25 6.624E+00
2.399E+02 0.0081 -0.1910 1.187E-25 6.548E+00
2.413E+02 0.0080 -0.1912 1.173E-25 6.472E+00
2.427E+02 0.0079 -0.1914 1.159E-25 6.396E+00
2.441E+02 0.0078 -0.1917 1.146E-25 6.321E+00
2.455E+02 0.0077 -0.1919 1.132E-25 6.246E+00
2.469E+02 0.0076 -0.1921 1.118E-25 6.172E+00
2.483E+02 0.0076 -0.1923 1.105E-25 6.099E+00
2.497E+02 0.0075 -0.1925 1.092E-25 6.026E+00
2.512E+02 0.0074 -0.1928 1.078E-25 5.950E+00
2.526E+02 0.0073 -0.1930 1.064E-25 5.876E+00
2.541E+02 0.0072 -0.1932 1.051E-25 5.802E+00
2.556E+02 0.0072 -0.1934 1.038E-25 5.729E+00
2.570E+02 0.0071 -0.1936 1.025E-25 5.657E+00
2.585E+02 0.0070 -0.1938 1.012E-25 5.587E+00
2.600E+02 0.0069 -0.1940 9.990E-26 5.517E+00
2.615E+02 0.0069 -0.1942 9.864E-26 5.447E+00
2.630E+02 0.0068 -0.1943 9.739E-26 5.379E+00
2.645E+02 0.0067 -0.1945 9.617E-26 5.312E+00
2.661E+02 0.0067 -0.1947 9.496E-26 5.245E+00
2.676E+02 0.0066 -0.1949 9.377E-26 5.180E+00
2.692E+02 0.0065 -0.1951 9.259E-26 5.115E+00
2.707E+02 0.0064 -0.1952 9.144E-26 5.052E+00
2.723E+02 0.0064 -0.1954 9.030E-26 4.989E+00
2.738E+02 0.0063 -0.1956 8.918E-26 4.928E+00
2.754E+02 0.0062 -0.1957 8.807E-26 4.867E+00
2.770E+02 0.0062 -0.1959 8.698E-26 4.807E+00
2.786E+02 0.0061 -0.1961 8.591E-26 4.748E+00
2.802E+02 0.0060 -0.1962 8.485E-26 4.690E+00
2.818E+02 0.0060 -0.1964 8.381E-26 4.632E+00
2.835E+02 0.0059 -0.1965 8.278E-26 4.576E+00
2.851E+02 0.0059 -0.1967 8.176E-26 4.520E+00
2.867E+02 0.0058 -0.1968 8.076E-26 4.465E+00
2.884E+02 0.0057 -0.1970 7.978E-26 4.411E+00
2.901E+02 0.0057 -0.1971 7.881E-26 4.358E+00
2.917E+02 0.0056 -0.1973 7.785E-26 4.305E+00
2.934E+02 0.0055 -0.1974 7.691E-26 4.253E+00
2.951E+02 0.0055 -0.1976 7.598E-26 4.202E+00
2.968E+02 0.0054 -0.1977 7.506E-26 4.151E+00
2.985E+02 0.0054 -0.1978 7.416E-26 4.102E+00
3.003E+02 0.0053 -0.1980 7.326E-26 4.052E+00
3.020E+02 0.0052 -0.1981 7.239E-26 4.004E+00
3.037E+02 0.0052 -0.1982 7.152E-26 3.956E+00
3.055E+02 0.0051 -0.1984 7.067E-26 3.909E+00
3.073E+02 0.0051 -0.1985 6.982E-26 3.863E+00
3.090E+02 0.0050 -0.1986 6.899E-26 3.817E+00
3.108E+02 0.0050 -0.1987 6.817E-26 3.772E+00
3.126E+02 0.0049 -0.1988 6.737E-26 3.728E+00
3.144E+02 0.0048 -0.1990 6.657E-26 3.684E+00
3.162E+02 0.0048 -0.1991 6.578E-26 3.641E+00
3.181E+02 0.0047 -0.1992 6.501E-26 3.598E+00
3.199E+02 0.0047 -0.1993 6.424E-26 3.556E+00
3.217E+02 0.0046 -0.1994 6.349E-26 3.514E+00
3.236E+02 0.0046 -0.1995 6.274E-26 3.473E+00
3.255E+02 0.0045 -0.1996 6.201E-26 3.433E+00
3.273E+02 0.0045 -0.1998 6.129E-26 3.393E+00
3.292E+02 0.0044 -0.1999 6.057E-26 3.353E+00
3.311E+02 0.0044 -0.2000 5.987E-26 3.315E+00
3.330E+02 0.0043 -0.2001 5.917E-26 3.276E+00
3.350E+02 0.0043 -0.2002 5.849E-26 3.238E+00
3.369E+02 0.0042 -0.2003 5.781E-26 3.201E+00
3.388E+02 0.0042 -0.2004 5.714E-26 3.164E+00
3.408E+02 0.0041 -0.2005 5.648E-26 3.128E+00
3.428E+02 0.0041 -0.2006 5.583E-26 3.092E+00
3.447E+02 0.0040 -0.2007 5.519E-26 3.057E+00
3.467E+02 0.0040 -0.2008 5.456E-26 3.022E+00
3.487E+02 0.0039 -0.2008 5.394E-26 2.988E+00
3.508E+02 0.0039 -0.2009 5.332E-26 2.954E+00
3.528E+02 0.0039 -0.2010 5.271E-26 2.920E+00
3.548E+02 0.0038 -0.2011 5.212E-26 2.887E+00
3.569E+02 0.0038 -0.2012 5.152E-26 2.854E+00
3.589E+02 0.0037 -0.2013 5.094E-26 2.822E+00
3.610E+02 0.0037 -0.2014 5.036E-26 2.790E+00
3.631E+02 0.0036 -0.2015 4.980E-26 2.759E+00
3.652E+02 0.0036 -0.2015 4.924E-26 2.728E+00
3.673E+02 0.0035 -0.2016 4.868E-26 2.698E+00
3.694E+02 0.0035 -0.2017 4.814E-26 2.667E+00
3.715E+02 0.0035 -0.2018 4.760E-26 2.638E+00
3.737E+02 0.0034 -0.2019 4.707E-26 2.608E+00
3.758E+02 0.0034 -0.2019 4.654E-26 2.579E+00
3.780E+02 0.0033 -0.2020 4.602E-26 2.551E+00
3.802E+02 0.0033 -0.2021 4.551E-26 2.522E+00
3.824E+02 0.0033 -0.2022 4.501E-26 2.495E+00
3.846E+02 0.0032 -0.2023 4.451E-26 2.467E+00
3.868E+02 0.0032 -0.2023 4.402E-26 2.440E+00
3.890E+02 0.0031 -0.2024 4.353E-26 2.413E+00
3.913E+02 0.0031 -0.2025 4.306E-26 2.387E+00
3.936E+02 0.0031 -0.2025 4.258E-26 2.361E+00
3.958E+02 0.0030 -0.2026 4.212E-26 2.335E+00
3.981E+02 0.0030 -0.2027 4.166E-26 2.310E+00
4.004E+02 0.0030 -0.2027 4.120E-26 2.285E+00
4.027E+02 0.0029 -0.2028 4.076E-26 2.260E+00
4.050E+02 0.0029 -0.2029 4.032E-26 2.235E+00
4.074E+02 0.0029 -0.2029 3.988E-26 2.211E+00
4.097E+02 0.0028 -0.2030 3.945E-26 2.188E+00
4.121E+02 0.0028 -0.2031 3.902E-26 2.164E+00
4.145E+02 0.0028 -0.2031 3.861E-26 2.141E+00
4.169E+02 0.0027 -0.2032 3.819E-26 2.118E+00
4.193E+02 0.0027 -0.2033 3.778E-26 2.095E+00
4.217E+02 0.0027 -0.2033 3.738E-26 2.073E+00
4.241E+02 0.0026 -0.2034 3.698E-26 2.051E+00
4.266E+02 0.0026 -0.2034 3.659E-26 2.029E+00
4.290E+02 0.0026 -0.2035 3.620E-26 2.008E+00
4.315E+02 0.0025 -0.2035 3.582E-26 1.987E+00
4.340E+02 0.0025 -0.2036 3.544E-26 1.966E+00
4.365E+02 0.0025 -0.2037 3.507E-26 1.945E+00
4.390E+02 0.0024 -0.2037 3.470E-26 1.925E+00
4.416E+02 0.0024 -0.2038 3.434E-26 1.905E+00
4.441E+02 0.0024 -0.2038 3.398E-26 1.885E+00
4.467E+02 0.0023 -0.2039 3.362E-26 1.865E+00
4.493E+02 0.0023 -0.2039 3.327E-26 1.846E+00
4.519E+02 0.0023 -0.2040 3.293E-26 1.827E+00
4.545E+02 0.0023 -0.2040 3.259E-26 1.808E+00
4.571E+02 0.0022 -0.2041 3.225E-26 1.789E+00
4.597E+02 0.0022 -0.2041 3.192E-26 1.771E+00
4.624E+02 0.0022 -0.2042 3.159E-26 1.753E+00
4.651E+02 0.0021 -0.2042 3.126E-26 1.735E+00
4.677E+02 0.0021 -0.2043 3.094E-26 1.717E+00
4.704E+02 0.0021 -0.2043 3.063E-26 1.700E+00
4.732E+02 0.0021 -0.2044 3.031E-26 1.682E+00
4.759E+02 0.0020 -0.2044 3.001E-26 1.665E+00
4.786E+02 0.0020 -0.2045 2.970E-26 1.648E+00
4.814E+02 0.0020 -0.2045 2.940E-26 1.632E+00
4.842E+02 0.0020 -0.2046 2.910E-26 1.615E+00
4.870E+02 0.0019 -0.2046 2.881E-26 1.599E+00
4.898E+02 0.0019 -0.2046 2.852E-26 1.583E+00
4.926E+02 0.0019 -0.2047 2.823E-26 1.567E+00
4.955E+02 0.0019 -0.2047 2.795E-26 1.551E+00
4.983E+02 0.0018 -0.2048 2.767E-26 1.536E+00
5.012E+02 0.0018 -0.2048 2.740E-26 1.521E+00
5.041E+02 0.0018 -0.2048 2.712E-26 1.506E+00
5.070E+02 0.0018 -0.2049 2.686E-26 1.491E+00
5.099E+02 0.0017 -0.2049 2.659E-26 1.476E+00
5.129E+02 0.0017 -0.2050 2.633E-26 1.461E+00
5.158E+02 0.0017 -0.2050 2.607E-26 1.447E+00
5.188E+02 0.0017 -0.2050 2.581E-26 1.433E+00
5.218E+02 0.0016 -0.2051 2.556E-26 1.419E+00
5.248E+02 0.0016 -0.2051 2.531E-26 1.405E+00
5.278E+02 0.0016 -0.2052 2.506E-26 1.391E+00
5.309E+02 0.0016 -0.2052 2.482E-26 1.378E+00
5.339E+02 0.0016 -0.2052 2.458E-26 1.365E+00
5.370E+02 0.0015 -0.2053 2.434E-26 1.351E+00
5.401E+02 0.0015 -0.2053 2.411E-26 1.338E+00
5.433E+02 0.0015 -0.2053 2.387E-26 1.326E+00
5.464E+02 0.0015 -0.2054 2.364E-26 1.313E+00
5.495E+02 0.0015 -0.2054 2.342E-26 1.300E+00
5.527E+02 0.0014 -0.2054 2.319E-26 1.288E+00
5.559E+02 0.0014 -0.2055 2.297E-26 1.276E+00
5.591E+02 0.0014 -0.2055 2.275E-26 1.264E+00
5.623E+02 0.0014 -0.2055 2.254E-26 1.252E+00
5.656E+02 0.0014 -0.2056 2.233E-26 1.240E+00
5.689E+02 0.0013 -0.2056 2.212E-26 1.228E+00
5.721E+02 0.0013 -0.2056 2.191E-26 1.217E+00
5.754E+02 0.0013 -0.2056 2.170E-26 1.205E+00
5.788E+02 0.0013 -0.2057 2.150E-26 1.194E+00
5.821E+02 0.0013 -0.2057 2.130E-26 1.183E+00
5.855E+02 0.0013 -0.2057 2.110E-26 1.172E+00
5.888E+02 0.0012 -0.2058 2.090E-26 1.161E+00
5.922E+02 0.0012 -0.2058 2.071E-26 1.150E+00
5.957E+02 0.0012 -0.2058 2.052E-26 1.140E+00
5.991E+02 0.0012 -0.2058 2.033E-26 1.129E+00
6.026E+02 0.0012 -0.2059 2.014E-26 1.119E+00
6.060E+02 0.0012 -0.2059 1.996E-26 1.109E+00
6.095E+02 0.0011 -0.2059 1.978E-26 1.098E+00
6.131E+02 0.0011 -0.2060 1.960E-26 1.088E+00
6.166E+02 0.0011 -0.2060 1.942E-26 1.079E+00
6.202E+02 0.0011 -0.2060 1.924E-26 1.069E+00
6.237E+02 0.0011 -0.2060 1.907E-26 1.059E+00
6.273E+02 0.0011 -0.2061 1.890E-26 1.050E+00
6.310E+02 0.0011 -0.2061 1.873E-26 1.040E+00
6.346E+02 0.0010 -0.2061 1.856E-26 1.031E+00
6.383E+02 0.0010 -0.2061 1.839E-26 1.022E+00
6.419E+02 0.0010 -0.2061 1.823E-26 1.013E+00
6.457E+02 0.0010 -0.2062 1.807E-26 1.004E+00
6.494E+02 0.0010 -0.2062 1.791E-26 9.947E-01
6.531E+02 0.0010 -0.2062 1.775E-26 9.859E-01
6.569E+02 0.0010 -0.2062 1.759E-26 9.772E-01
6.607E+02 0.0009 -0.2063 1.744E-26 9.686E-01
6.645E+02 0.0009 -0.2063 1.728E-26 9.601E-01
6.683E+02 0.0009 -0.2063 1.713E-26 9.517E-01
6.722E+02 0.0009 -0.2063 1.698E-26 9.434E-01
6.761E+02 0.0009 -0.2063 1.683E-26 9.352E-01
6.800E+02 0.0009 -0.2064 1.669E-26 9.271E-01
6.839E+02 0.0009 -0.2064 1.654E-26 9.191E-01
6.879E+02 0.0008 -0.2064 1.640E-26 9.111E-01
6.918E+02 0.0008 -0.2064 1.626E-26 9.033E-01
6.958E+02 0.0008 -0.2064 1.612E-26 8.955E-01
6.998E+02 0.0008 -0.2065 1.598E-26 8.879E-01
7.039E+02 0.0008 -0.2065 1.584E-26 8.803E-01
7.079E+02 0.0008 -0.2065 1.571E-26 8.729E-01
7.120E+02 0.0008 -0.2065 1.558E-26 8.655E-01
7.161E+02 0.0008 -0.2065 1.544E-26 8.582E-01
7.203E+02 0.0008 -0.2066 1.531E-26 8.509E-01
7.244E+02 0.0007 -0.2066 1.519E-26 8.438E-01
7.286E+02 0.0007 -0.2066 1.506E-26 8.367E-01
7.328E+02 0.0007 -0.2066 1.493E-26 8.297E-01
7.371E+02 0.0007 -0.2066 1.481E-26 8.228E-01
7.413E+02 0.0007 -0.2066 1.468E-26 8.160E-01
7.456E+02 0.0007 -0.2067 1.456E-26 8.092E-01
7.499E+02 0.0007 -0.2067 1.444E-26 8.025E-01
7.542E+02 0.0007 -0.2067 1.432E-26 7.959E-01
7.586E+02 0.0007 -0.2067 1.420E-26 7.893E-01
7.630E+02 0.0007 -0.2067 1.409E-26 7.828E-01
7.674E+02 0.0006 -0.2067 1.397E-26 7.764E-01
7.718E+02 0.0006 -0.2068 1.386E-26 7.701E-01
7.762E+02 0.0006 -0.2068 1.374E-26 7.638E-01
7.807E+02 0.0006 -0.2068 1.363E-26 7.576E-01
7.852E+02 0.0006 -0.2068 1.352E-26 7.514E-01
7.898E+02 0.0006 -0.2068 1.341E-26 7.453E-01
7.943E+02 0.0006 -0.2068 1.330E-26 7.392E-01
7.989E+02 0.0006 -0.2068 1.319E-26 7.333E-01
8.035E+02 0.0006 -0.2069 1.309E-26 7.273E-01
8.082E+02 0.0006 -0.2069 1.298E-26 7.215E-01
8.128E+02 0.0006 -0.2069 1.288E-26 7.157E-01
8.175E+02 0.0005 -0.2069 1.277E-26 7.099E-01
8.222E+02 0.0005 -0.2069 1.267E-26 7.042E-01
8.270E+02 0.0005 -0.2069 1.257E-26 6.986E-01
8.318E+02 0.0005 -0.2069 1.247E-26 6.930E-01
8.366E+02 0.0005 -0.2069 1.237E-26 6.874E-01
8.414E+02 0.0005 -0.2070 1.227E-26 6.819E-01
8.463E+02 0.0005 -0.2070 1.217E-26 6.765E-01
8.511E+02 0.0005 -0.2070 1.207E-26 6.711E-01
